date,btc_price,total_btc,transactions,addresses,days_destroyed,new_posts,new_members,wikiviews,djia,oil_price,exrate,spx500
2012-12-24,13.45,10586600,36111,25045,2316909,1310,72,3275,13043.5766666667,110.64,0.7587,1412.87666666667
2012-12-23,13.45,10586525,37099,29746,1127849,1454,59,2952,13096.31,110.3,0.7587,1418.1
2012-12-22,13.63,10583350,39228,32573,2410198,1572,72,2773,13114.59,112.97,0.75861,1419.83
2012-12-21,13.58998,10574875,44580,43693,3706681,1814,86,3534,13139.08,113.07,0.75542,1426.66
2012-12-20,13.6475,10576300,40658,29958,6481924,2171,85,3638,13190.84,113.03,0.7567,1430.15
2012-12-19,13.4,10573275,36133,30200,3390321,2241,99,3878,13311.72,112.49,0.7558,1443.69
2012-12-18,13.399,10570575,49812,36002,3113418,2086,101,4119,13291.8033333333,112.52,0.757066666666667,1441.06333333333
2012-12-17,13.399,10563525,46590,33323,1934277,2033,101,4927,13271.8866666667,112.55,0.758333333333333,1438.43666666667
2012-12-16,13.75,10563850,40828,32044,2830742,1576,81,3832,13251.97,112.58,0.7596,1435.81
2012-12-15,13.66548,10560700,32365,28933,2785572,1862,76,3737,13350.96,113.03,0.75954,1446.79
2012-12-14,13.7722,10557825,33526,27511,7337808,2060,118,5085,13235.39,112.98,0.7646,1430.36
2012-12-13,13.8,10552175,41397,34817,4609420,2399,123,5736,13135.01,110.8,0.7653,1413.58
2012-12-12,13.79989,10552275,36736,33996,6824595,2470,97,5634,13170.72,110.05,0.76845,1419.45
2012-12-11,13.63999,10548875,35322,30888,4774963,2398,108,6883,13195.63,110.046666666667,0.769933333333333,1422.46
2012-12-10,13.53,10540025,36341,26226,4479391,2148,106,6944,13220.54,110.043333333333,0.771416666666667,1425.47
2012-12-09,13.55,10542025,32059,26865,2248202,1782,80,7343,13245.45,110.04,0.7729,1428.48
2012-12-08,13.53,10538475,32838,29112,1774420,1764,66,5747,13248.44,110.72,0.77483,1427.84
2012-12-07,13.69,10535225,31857,30025,9363068,2278,83,5370,13169.88,108.44,0.7714,1418.55
2012-12-06,13.68,10528200,37163,29236,2712317,2393,106,6153,13155.13,109.13,0.7651,1418.07
2012-12-05,13.6888,10528750,37201,29988,8394451,2411,111,5105,13074.04,110.57,0.7634,1413.94
2012-12-04,12.75,10525175,33176,28801,17834778,2435,89,4550,13060.8566666667,110.363333333333,0.764905,1412.38666666667
2012-12-03,12.96675,10522175,21659,26758,2493671,2080,98,4226,13047.6733333333,110.156666666667,0.76641,1410.83333333333
2012-12-02,12.67901,10515950,22407,23333,1478522,1933,62,3745,13034.49,109.95,0.767915,1409.28
2012-12-01,12.66,10515650,20555,26710,3157935,1704,81,3260,12951.78,109.96,0.76942,1407.05
2012-11-30,12.68778,10511875,29758,29164,4319586,2600,96,4355,12965.6,109.35,0.7708,1409.46
2012-11-29,12.65,10503775,28363,27705,2085482,2385,71,6016,13025.58,109.28,0.772,1416.18
2012-11-28,12.5,10504650,39050,34110,3872342,3327,109,12469,13021.82,110.18,0.7729,1415.95
2012-11-27,12.40712,10500525,27632,33542,4499584,2564,95,4926,13009.5833333333,110.176666666667,0.771933333333333,1413.94333333333
2012-11-26,12.52999,10483450,29528,31418,5359954,2263,88,7238,12997.3466666667,110.173333333333,0.770966666666667,1411.93666666667
2012-11-25,12.46,10485000,34810,27861,2224723,1791,72,3048,12985.11,110.17,0.77,1409.93
2012-11-24,12.6,10477050,29718,27411,3008030,1599,85,2799,12878.13,107.6,0.77125,1398.94
2012-11-23,12.4108,10459500,29169,27215,2183170,1641,110,3169,12967.37,108.25,0.77669,1406.29
2012-11-22,11.9,10461900,31482,32289,2464723,1706,94,3274,13009.68,107.16,0.7773,1409.15
2012-11-21,12.28,10454650,39066,32823,3121044,2011,85,3781,12836.89,108.01,0.78037,1391.03
2012-11-20,11.784,10434700,41245,34618,2179889,2295,96,4333,12820.7633333333,108.326666666667,0.781286666666667,1389.95666666667
2012-11-19,11.82,10439600,37561,33235,3907579,2277,98,5007,12804.6366666667,108.643333333333,0.782203333333333,1388.88333333333
2012-11-18,11.79998,10431650,34136,34545,2191750,1959,81,4023,12788.51,108.96,0.78312,1387.81
2012-11-17,11.832,10425500,33144,32677,3178654,1863,88,4292,12795.96,109.99,0.78373,1386.89
2012-11-16,11.28,10410450,34273,36029,6925545,2423,91,6521,12588.31,111.27,0.7822,1359.88
2012-11-15,11.8,10410500,37604,33886,3002754,1988,71,3271,12542.38,110.84,0.7854,1353.33
2012-11-14,11.114,10403450,37743,34437,5043121,1968,84,3948,12570.95,110.47,0.7868,1355.49
2012-11-13,11.17,10386600,29221,25520,1753493,1890,90,4163,12632.6933333333,109.733333333333,0.7868,1361.83666666667
2012-11-12,11.129,10389450,23903,23713,4882612,1818,87,4625,12694.4366666667,108.996666666667,0.7868,1368.18333333333
2012-11-11,11.18,10382650,24652,26835,3368638,1433,60,3338,12756.18,108.26,0.7868,1374.53
2012-11-10,11.04,10375600,23728,23652,1048185,1493,70,3243,12815.08,109.33,0.78592,1380.03
2012-11-09,10.95899,10362400,25157,24961,2796632,1940,96,3377,12815.39,110.18,0.7846,1379.85
2012-11-08,11.07,10361000,26851,28883,4491055,2009,112,3967,12811.32,110.14,0.7837,1377.51
2012-11-07,10.97,10353750,34985,33072,2485436,2141,95,2850,12932.73,110.81,0.78076,1394.53
2012-11-06,11.21603,10338100,31986,34011,2440659,2213,107,2978,13037.0466666667,110.543333333333,0.780873333333333,1405.81666666667
2012-11-05,10.88997,10337800,28059,28560,2916321,1801,122,3330,13141.3633333333,110.276666666667,0.780986666666667,1417.10333333333
2012-11-04,10.62,10331000,32202,22730,2827474,1362,67,2681,13245.68,110.01,0.7811,1428.39
2012-11-03,10.68,10312500,23899,22368,1436767,1606,86,2425,13112.44,110.06,0.77955,1417.26
2012-11-02,10.60097,10315350,25264,26548,3416200,2055,107,2709,13093.16,106.81,0.7723,1414.2
2012-11-01,11.17,10308200,27498,23851,3095946,2017,95,2839,13232.62,110.07,0.7713,1427.59
2012-10-31,11.279,10300950,27444,23811,3686639,1776,87,2920,13198.58,109.9675,0.77145,1423.7325
2012-10-30,11.14,10287850,28602,26412,4027731,2051,103,2984,13164.54,109.865,0.772533333333333,1419.875
2012-10-29,10.69,10287250,29930,22575,2137126,1972,111,3169,13130.5,109.7625,0.773616666666667,1416.0175
2012-10-28,10.95,10279800,17965,21429,1346475,1749,56,2876,13096.46,109.66,0.7747,1412.16
2012-10-27,10.61,10263250,17381,21318,5700471,1892,87,2402,13107.21,108.82,0.77375,1411.94
2012-10-26,11.56,10263450,17488,27826,5007913,2293,101,2942,13103.68,110.23,0.7729,1412.97
2012-10-25,11.09988,10254550,26998,29737,7404129,2229,115,3523,13077.34,108.61,0.7713,1408.75
2012-10-24,11.71,10237850,28126,27911,2022041,2351,98,3338,13102.53,107.23,0.7708,1413.11
2012-10-23,11.86,10239600,33568,30902,2620540,2482,118,3342,13183.65,107.556666666667,0.7689,1420.01333333333
2012-10-22,12,10231800,43154,33577,1826164,2395,136,3664,13264.77,107.883333333333,0.767,1426.91666666667
2012-10-21,11.81,10213650,35647,29410,5862916,2012,111,2856,13345.89,108.21,0.7651,1433.82
2012-10-20,11.94,10216650,39774,32674,1842021,2147,107,2686,13343.51,109.27,0.7679,1433.19
2012-10-19,11.85,10208750,25096,31187,3143603,2471,124,3680,13548.94,105.59,0.76516,1457.34
2012-10-18,11.967,10189350,28470,32236,4706927,2365,110,4831,13557,106.79,0.7624,1460.91
2012-10-17,11.99,10193900,28432,34926,11601741,2480,145,3692,13551.78,108.84,0.7629,1454.92
2012-10-16,11.99,10186150,34533,33554,1953644,2599,156,3547,13509.2633333333,109.19,0.765633333333333,1449.99
2012-10-15,11.99,10179100,33464,31951,4197375,2128,169,3860,13466.7466666667,109.54,0.768366666666667,1445.06
2012-10-14,12.1,10164650,29690,30286,6354668,2069,72,2815,13424.23,109.89,0.7711,1440.13
2012-10-13,12,10163650,33090,30494,1185349,1949,103,2662,13328.85,109.4,0.7726,1428.59
2012-10-12,12.137,10156750,37278,33228,3434996,2348,143,4562,13326.39,109.33,0.7732,1432.84
2012-10-11,12.16,10140700,24200,31805,2334714,2594,135,4582,13344.97,108.9,0.7777,1432.56
2012-10-10,12.19,10141900,31226,32004,4143772,2812,99,3782,13473.53,107.64,0.7777,1441.48
2012-10-09,12.15,10135000,32255,37830,1619555,3035,102,3698,13510.2366666667,107.646666666667,0.775333333333333,1446.28
2012-10-08,12.58,10116650,35903,38115,11110521,3054,78,3714,13546.9433333333,107.653333333333,0.772966666666667,1451.08
2012-10-07,12.08,10120300,34726,37625,1774322,3044,63,2950,13583.65,107.66,0.7706,1455.88
2012-10-06,12.7369,10112000,31676,30653,1403860,2929,66,2856,13610.15,107.53,0.7683,1460.93
2012-10-05,13.07,10105150,35662,35733,2732842,2467,100,3595,13575.36,109.62,0.7682,1461.4
2012-10-04,12.99,10091550,31955,34539,7443107,2895,79,4233,13494.61,111.89,0.7738,1450.99
2012-10-03,13.0899,10091250,29518,35434,4144257,2780,78,5112,13482.36,112.58,0.7742,1445.75
2012-10-02,12.58,10084550,32185,38050,2866101,2887,68,4752,13493.2766666667,112.883333333333,0.774766666666667,1445.33
2012-10-01,12.88,10066800,24727,35169,2987961,3034,80,4860,13504.1933333333,113.186666666667,0.775333333333333,1444.91
2012-09-30,12.481,10070850,23803,29541,2189009,2295,54,3343,13515.11,113.49,0.7759,1444.49
2012-09-29,12.46,10063450,21143,27182,10911367,2518,65,3562,13437.13,115,0.7807,1440.67
2012-09-28,12.49,10055850,32768,29803,2929865,2900,86,3773,13485.97,115,0.7744,1447.15
2012-09-27,12.444,10041050,29898,35047,3474441,3120,80,4602,13413.51,115.17,0.7763,1433.32
2012-09-26,12.24,10039250,30194,36372,4132527,2774,75,4488,13457.55,116.18,0.77519,1441.59
2012-09-25,12.28,10032100,24177,37569,3522175,3127,83,3971,13482.8925,116.156666666667,0.77436,1445.415
2012-09-24,12.22909,10017100,23775,31768,6508692,2661,67,3386,13508.235,116.133333333333,0.77353,1449.24
2012-09-23,12.4,10017500,31279,23802,2650154,2053,47,2726,13533.5775,116.11,0.7727,1453.065
2012-09-22,12.2749,10009700,22014,22048,4796622,2222,92,2611,13558.92,114.32,0.7711,1456.89
2012-09-21,12.4433,9992550,23847,22976,5975936,2806,77,3102,13579.47,112.6,0.7708,1460.15
2012-09-20,12.63,9993650,29957,29455,6295199,2759,69,4006,13596.93,112.17,0.7658,1460.26
2012-09-19,12.68666,9985500,32231,34730,6048941,3028,95,6181,13577.96,110.48,0.7665,1461.05
2012-09-18,12.61,9968100,32119,32351,6777806,2922,99,3899,13573.52,110.093333333333,0.765256666666667,1460.47333333333
2012-09-17,11.98,9971000,31313,31239,8668494,2672,82,3916,13569.08,109.706666666667,0.764013333333333,1459.89666666667
2012-09-16,11.9625,9962650,28415,25556,1412322,2557,70,3183,13564.64,109.32,0.76277,1459.32
2012-09-15,11.99,9943050,27351,24913,3719666,2330,77,2448,13553.1,112.49,0.7624,1461.19
2012-09-14,11.48,9946350,30340,26871,1350770,2783,82,3290,13593.37,112.58,0.7696,1465.77
2012-09-13,11.75,9939200,29025,27581,2750128,2902,102,3479,13539.86,111.36,0.775,1459.99
2012-09-12,11.399,9931100,27899,27663,1581070,2984,92,4489,13333.35,111.45,0.7781,1436.56
2012-09-11,11.14,9918200,30406,29944,1354218,3784,93,3955,13330.02,110.63,0.779933333333333,1435.56
2012-09-10,11.19401,9916800,33632,30504,21390336,3702,132,4822,13326.69,109.81,0.781766666666667,1434.56
2012-09-09,11.127,9908900,32055,28826,3990338,3652,67,4402,13323.36,108.99,0.7836,1433.56
2012-09-08,11.27,9894400,30076,33631,1204829,2955,73,5948,13254.29,110.77,0.7815,1429.08
2012-09-07,11.21,9894050,33483,33314,2139353,2984,69,8702,13306.64,109.2,0.7916,1437.92
2012-09-06,11.29,9887050,32477,31911,3057905,2837,81,24282,13292,111.27,0.7935,1432.12
2012-09-05,10.59,9870400,44218,38202,1393632,2762,83,23750,13047.48,109.41,0.7978,1403.44
2012-09-04,10.57888,9869150,39946,33419,2670006,2587,75,3163,13043.6333333333,109.103333333333,0.7967,1403.94
2012-09-03,10.5934,9860150,36940,31358,2279484,2472,70,2980,13039.7866666667,108.796666666667,0.7956,1404.44
2012-09-02,10.36,9846250,41066,29237,1219950,2246,57,2820,13035.94,108.49,0.7945,1404.94
2012-09-01,10.18999,9844750,40774,36448,1628783,2278,51,2541,13090.84,113.29,0.7951,1406.58
2012-08-31,10.42,9837100,41940,39715,21148402,3012,76,2568,13000.71,116.7,0.7993,1399.48
2012-08-30,11.14,9821950,41495,37505,1280245,3152,74,3056,13107.48,117.48,0.798,1410.49
2012-08-29,10.937,9821800,34209,32397,2515391,3490,90,4304,13102.99,116,0.7954,1409.3
2012-08-28,11.20999,9813900,33804,32378,6030621,2813,82,3535,13110.2166666667,115.62,0.7969,1409.68
2012-08-27,10.99,9797900,30838,32138,14821671,3098,88,3528,13117.4433333333,115.24,0.7984,1410.06
2012-08-26,12.14999,9798100,29520,27899,1689500,2345,66,2471,13124.67,114.86,0.7999,1410.44
2012-08-25,10.61913,9790650,30525,28168,1708532,2175,63,2793,13157.97,114.86,0.79972,1411.13
2012-08-24,10.25,9774050,35491,33067,3097632,2954,71,6545,13057.46,113.84,0.7961,1402.08
2012-08-23,10.25,9775300,31818,35374,2682449,3132,101,4675,13172.76,113.64,0.7978,1413.49
2012-08-22,10.25,9767500,31765,34809,5272495,3166,106,6152,13203.58,114.5,0.8015,1413.17
2012-08-21,10.45,9750600,40634,39189,3228810,3643,80,5697,13226.2666666667,114.106666666667,0.804166666666667,1414.82333333333
2012-08-20,10.29999,9751800,35837,33907,11742290,3280,79,3652,13248.9533333333,113.713333333333,0.806833333333333,1416.47666666667
2012-08-19,10.5,9742750,36248,34086,14724429,3154,97,2956,13271.64,113.32,0.8095,1418.13
2012-08-18,15.37,9726550,35022,32820,13615115,2450,73,2840,13275.2,114.98,0.81086,1418.16
2012-08-17,15.26014,9725400,40554,44100,11627721,3696,105,3982,13250.11,113.93,0.8092,1415.51
2012-08-16,15.4,9718000,40897,45775,4338173,2565,83,4449,13164.78,112.28,0.8137,1405.53
2012-08-15,12.3,9702650,49165,47362,3490176,2436,70,4168,13166.62,112.3425,0.8113,1405.13
2012-08-14,12.67,9703150,34506,33320,3160076,2623,83,4243,13168.46,112.405,0.811266666666667,1404.73
2012-08-13,12.17887,9694600,37605,34362,2428462,2216,83,3355,13170.3,112.4675,0.811233333333333,1404.33
2012-08-12,11.64,9679150,49678,41509,1476377,1847,65,2912,13172.14,112.53,0.8112,1403.93
2012-08-11,11.765,9678800,33139,30148,1854574,1796,55,2662,13169.43,112.62,0.81452,1404.11
2012-08-10,11.59788,9670350,29979,27985,2127704,1957,43,2961,13207.95,113.74,0.8134,1405.87
2012-08-09,11.35,9655050,27362,29288,2710487,2586,84,3178,13165.19,115.76,0.80819,1402.8
2012-08-08,12,9654250,40168,39343,7076636,2358,89,3530,13175.64,117.45,0.8073,1402.22
2012-08-07,11.14999,9631800,38855,35918,3497351,2287,89,3434,13173.2933333333,116.89,0.807233333333333,1401.93
2012-08-06,11.21,9637800,28636,32197,3899731,2081,54,2724,13170.9466666667,116.33,0.807166666666667,1401.64
2012-08-05,11.29112,9630350,33283,29815,2030424,1945,52,2083,13168.6,115.77,0.8071,1401.35
2012-08-04,11.1869,9623300,32003,28698,4179002,1632,61,2019,13117.51,116.03,0.8046,1394.23
2012-08-03,10.12,9608500,28166,28179,5087997,2326,82,2554,13096.17,115.5,0.821,1390.99
2012-08-02,11.1188,9608550,33211,32876,3495048,2822,71,2752,12878.88,115.2,0.8169,1365
2012-08-01,9.8,9599900,32475,32741,2478577,2753,80,2516,12971.06,116.12,0.8134,1375.14
2012-07-31,9.22,9584150,34163,38959,4118769,2807,74,3011,12983.6,115.916666666667,0.814166666666667,1376.53333333333
2012-07-30,9.44,9585150,34395,29054,2949976,2393,70,2393,12996.14,115.713333333333,0.814933333333333,1377.92666666667
2012-07-29,9.15,9578500,38204,30168,1927607,2310,61,2091,13008.68,115.51,0.8157,1379.32
2012-07-28,8.95,9559350,32788,26862,2568552,2188,61,1867,13073.01,113.9,0.8127,1385.3
2012-07-27,8.93,9562000,27155,26568,1879028,2248,78,2220,13075.66,114.48,0.8143,1385.97
2012-07-26,8.95,9553500,26430,25871,3695236,2867,83,2500,12887.93,113.13,0.8237,1360.02
2012-07-25,8.91,9535000,30652,25872,2237551,2382,81,2455,12676.05,113.52,0.82906,1337.89
2012-07-24,8.76998,9536200,28369,28741,2523647,2531,67,2593,12656.4733333333,113.486666666667,0.82764,1338.03
2012-07-23,8.96,9528500,29945,29817,2726280,2241,53,2838,12636.8966666667,113.453333333333,0.82622,1338.17
2012-07-22,9.53,9511150,35901,35299,2390146,1484,57,2555,12617.32,113.42,0.8248,1338.31
2012-07-21,9,9512950,34593,29404,3687205,1919,74,2556,12721.46,112.39,0.8246,1350.52
2012-07-20,9.7,9506000,37598,31248,2364798,1961,50,3532,12822.57,110.01,0.81454,1362.66
2012-07-19,9.37,9488150,35383,28822,4539221,2219,87,3697,12943.36,109.57,0.8145,1376.51
2012-07-18,9.27491,9491550,32588,27648,4810063,2350,74,3154,12908.7,107.55,0.8133,1372.78
2012-07-17,9.39899,9484400,30733,27537,15404081,2038,50,3152,12874.3133333333,107.293333333333,0.8139,1369.74333333333
2012-07-16,7.8,9464850,34693,33380,3741008,2184,61,2660,12839.9266666667,107.036666666667,0.8145,1366.70666666667
2012-07-15,8.2899,9468000,26345,24275,1841186,1705,60,1918,12805.54,106.78,0.8151,1363.67
2012-07-14,7.64877,9460600,25886,24339,15859221,2189,73,2028,12727.21,105.93,0.8164,1353.64
2012-07-13,7.46,9440650,25417,24426,3876820,2625,65,3102,12777.09,106.54,0.82016,1356.78
2012-07-12,7.9,9445700,24303,27087,1616187,2198,84,3102,12573.27,106.3,0.81651,1334.76
2012-07-11,7.32,9437650,26493,27972,22273956,1984,82,5771,12604.53,104.77,0.8159,1341.45
2012-07-10,6.98,9430100,30165,27370,3123715,2473,65,2971,12620.7266666667,103.963333333333,0.814533333333333,1341.45666666667
2012-07-09,7.239,9417050,25129,25581,2870465,2143,57,5752,12636.9233333333,103.156666666667,0.813166666666667,1341.46333333333
2012-07-08,6.896,9415700,25293,24678,6281904,2076,46,1859,12653.12,102.35,0.8118,1341.47
2012-07-07,6.74,9393600,21697,22403,2338224,1826,79,1755,12736.29,103.57,0.8149,1352.46
2012-07-06,6.75,9399750,23916,23077,2324401,2100,49,2165,12772.47,103.91,0.807,1354.68
2012-07-05,6.73449,9391250,21962,22262,2673476,2369,86,1992,12896.67,106.98,0.79896,1367.58
2012-07-04,6.71,9383600,22045,22083,2291148,2292,60,2494,12943.82,107.79,0.7933,1374.02
2012-07-03,6.55,9370600,22667,26886,2198875,2450,90,2408,12919.6766666667,107.166666666667,0.7938,1371.18333333333
2012-07-02,6.765,9368800,22946,26804,1616916,2118,80,2332,12895.5333333333,106.543333333333,0.7943,1368.34666666667
2012-07-01,6.69,9361550,25272,30158,1472890,1646,52,1972,12871.39,105.92,0.7948,1365.51
2012-06-30,6.694,9347050,22618,25747,1913905,1826,59,1907,12880.09,104.21,0.79019,1362.16
2012-06-29,6.693,9346600,23608,27258,1297001,2038,64,2409,12602.26,102.1,0.8038,1329.04
2012-06-28,6.58,9339500,22339,25246,2316724,1890,55,2159,12627.01,101.91,0.8017,1331.85
2012-06-27,6.66897,9324400,30875,30787,1527051,2510,76,2216,12534.67,99.18,0.8008,1319.99
2012-06-26,6.55555,9325750,30636,29665,3222222,2279,64,2344,12524,99.1966666666667,0.800433333333333,1317.9
2012-06-25,6.56,9317650,32547,30371,2625483,2593,74,2358,12513.33,99.2133333333333,0.800066666666667,1315.81
2012-06-24,6.44999,9301250,22392,22447,6410212,2424,55,2031,12502.66,99.23,0.7997,1313.72
2012-06-23,6.5915,9302600,21880,21800,1520029,2130,55,2228,12640.78,99.15,0.7976,1335.02
2012-06-22,6.8,9295600,21659,22670,2730087,2137,88,2266,12573.57,99.94,0.7967,1325.51
2012-06-21,6.79962,9278750,26782,23348,4662364,2444,90,2634,12824.39,98.5,0.7886,1355.69
2012-06-20,6.8,9280450,26501,22814,4000836,2584,73,2516,12837.33,101.54,0.7886,1357.98
2012-06-19,6.48,9274350,33475,25912,2800322,2857,74,3763,12813.4525,101.1275,0.790333333333333,1354.68
2012-06-18,6.53294,9254450,39071,31461,2987414,2596,70,3773,12789.575,100.715,0.792066666666667,1351.38
2012-06-17,6.4668,9258450,39028,31363,1454846,1901,36,2105,12765.6975,100.3025,0.7938,1348.08
2012-06-16,6.27,9250600,40290,30521,2602425,2304,76,2213,12741.82,99.89,0.7871,1344.78
2012-06-15,6.599,9230700,54986,37978,1596967,2494,65,2308,12767.17,95.28,0.7919,1342.84
2012-06-14,6.165,9234450,57407,39031,2472316,2616,85,2758,12651.91,94.17,0.7953,1329.1
2012-06-13,5.76,9226500,56997,37395,2974287,2585,70,4161,12496.38,91.02,0.7997,1314.88
2012-06-12,5.96,9207250,18243,17736,2375955,2293,88,3399,12522.1866666667,91.3666666666667,0.800266666666667,1317.98
